identity,vote_identity,name,rank,activated_stake,stake_weight,stake_ratio,commission,is_jito,jito_commission_bps,version,delinquent,skip_rate,wiz_skip_rate,vote_success,uptime,wiz_score,above_halt_line,first_epoch_with_stake,first_epoch_distance,ip_city,ip_country,ip_asn,ip_org,asn_concentration,tpu_ip,tpu_ip_concentration,city_concentration,epoch,apy_estimate,staking_apy,jito_apy,total_apy,description,website
22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ,,697,2322628.99512362,0.55,0.143,100,True,10000.0,3.1.13,False,0.0,0.0,99.32,100.0,0.0,False,377.0,579,Amsterdam,Netherlands,AS20326,TeraSwitch,33.38,198.13.134.53,0.0,19.16,956,0.0,0.0,0.0,0.0,,
2374M8ZtmrpdY3ywb7fLqokSd2mRhvdJu2PUwoJmbTUh,4565LXcdfFzN9bHqo1eCZRogsgQREf4oiyjoKuWu7XTX,ABKLabs - mainnet-beta,698,9631.938098752,0.0,0.0006,5,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,676.0,0,Espoo,Finland,AS15830,"Equinix Services, Inc.",0.0,147.28.165.11,0.0,0.0,905,0.0,0.0,,0.0,,https://abklabs.com
2451rWKvbzXmBMsSD7brwHL1VWQRLxjtXDGf8TF8tkgm,HQotcnK69tWMFixZYQibYQ5rVPV7H8Mw2VxdMBVG6eyP,,699,2.223007912,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,410.0,0,Secaucus,United States,AS19318,"Interserver, INC",0.0,162.216.115.34,0.0,0.0,812,0.0,0.0,,0.0,,
245B9WFHUGuWycSXHagHXwsXGcxDkNYfxWBaeh7vAHDU,BfF3vg8UFcwTkFJNgQ7KQTAZBUWegF3spPm79d71WNwo,aaanonymous,700,2.550969855,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,80.0,0,Secaucus,United States,AS19318,"Interserver, INC",0.0,174.138.185.242,0.0,0.0,889,0.0,0.0,,0.0,,
25ZARB8ByjxcnnQS6qF3FiQA3EpyJdgqHB5BjMwTPnC8,Gzz97i8Gp6f19gBmqEmYv7gNJ63gjuSGerAErcavDth7,,701,108.204869387,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,438.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,64.130.51.42,0.0,0.0,812,0.0,0.0,,0.0,,
26cnPXNAAFs1oGuFpsgnjbB4ym9YkcMMdd7Z48hr5yyY,4vvMs395UWnjvrmwqEDHP2RrVHAq1CHnoovFs1ZS2CXV,,702,2.279842625,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,387.0,0,Miami,United States,AS23470,Reliablesite.net LLC,0.0,141.98.216.83,0.0,0.0,812,0.0,0.0,,0.0,,
26sC17amQdjoQ3BVxAYA4FHHDHGPNHAfkonYAzYZWWEr,A6sJordYKvptD4Z74LXnRfQ4hk1K29PjPZG4hNy1JSay,,703,614.5823751380001,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,402.0,0,Los Angeles,United States,AS18450,"WebNX, Inc.",0.0,141.98.216.131,0.0,0.0,812,0.0,0.0,,0.0,,
27CZdxd5UmScUezo2rnVrJXTbwMetz1GDobUmmj1pXEM,ENu5Y5DzdAPzC8cX6ZR6ezgSWZzVrjhEDnv1upGFANis,Crypto Magnate,704,1189.801977735,0.0,0.0001,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,403.0,0,Naaldwijk,Netherlands,AS49981,WORLDSTREAM,0.0,80.79.7.115,0.0,0.0,812,0.0,0.0,,0.0,The reason we are all here is because the current financial system is outdated,
2852z6B67xLguh7wBjeahuDjsDEZJTyxDTxUceVeeVWh,AWxcQc8GdkqU9C2TYLJXU9kvZgVGHiuHSm62TvbKuVEv,,705,411.86707671100004,0.0,0.0,7,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,402.0,0,Salt Lake City,United States,AS18450,"Webnx, Inc.",0.0,108.171.206.178,0.0,0.0,812,0.0,0.0,,0.0,,
28QbdRiQ3yP4EGjqCCve5UPtWxkXCdFhSFSMXA38dPTP,FQee9TUG7ZycM3Yvp1PHyPpkWr2nBL2SzacGBQpe9ZKz,,706,2.211567699,0.0,0.0,10,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,431.0,0,Washington,United States,AS18450,"WebNX, Inc.",0.0,141.98.216.131,0.0,0.0,812,0.0,0.0,,0.0,,
295iQqmPxr1SKGV8yVawMpsQxTax65yBksnQ3Nzh6yoT,GyCgzHMj9CkfrLHJP9a7m5b2tzcRRgVYsuJ91jMb6vDv,,707,2.225806692,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,246.0,0,Santa Clara,United States,AS14576,Hosting Solution Ltd.,0.0,162.244.34.44,0.0,0.0,812,0.0,0.0,,0.0,,
29r4yNFTEczzMxLN39jPj59dZZjLZdr5p1HyjQC5Wvnu,3hxomW2SZyW23BVsxQdLb7nqKqUF6UBAd3bNKWA9n8j1,Messi,708,1594.296344152,0.0,0.0001,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,658.0,0,Amsterdam,Netherlands,AS20326,TeraSwitch,0.0,64.130.42.22,0.0,0.0,889,0.0,0.0,,0.0,Team Messi - 0% Commission + MEV for my Fans,https://www.instagram.com/leomessi/
2aCKnwGcb1UEhmNNcZL33Vqn1XB5S6QJLPiTwK4d5TVx,B6AsRAEeNoic8ipRg7JPXPwLFJbQorGz8v1SmBxkyQvj,,709,225.39416162600003,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,333.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,141.98.216.83,0.0,0.0,812,0.0,0.0,,0.0,,
2AiAD4ertzAVNJxcoLjGTcjzecEuYSC5kCUcMDdG6ctp,3EdZeGfZ3fAahgN6Ry7esPUQQHWTogc5bpSvKGjp4XFF,DPOSelec,710,101.581769828,0.0,0.0,10,False,0.0,1.16.20,True,0.0,0.0,0.0,0.0,0.0,False,491.0,0,Roubaix,France,AS16276,OVH Sp. Z O. O.,0.0,146.59.252.185,0.0,0.0,812,0.0,0.0,,0.0,Empowering Trust as Your Reliable Partner in the DPOS Ecosystem,https://www.dposelect.com/
2av6anjHUwvpzhbCa9vAUEEybEHs9MSU6qw3pB3o6cC7,APsCdoetBykSA9USZ6gQ2YQYSrYBR7Z2M83mg5jG9AJi,,711,21.137547177000002,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,172.0,0,Shinagawa,Japan,AS20326,TeraSwitch Networks Inc.,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2beSsAmYWPaNJ6GShkAECv617wmGfeH4sSuRFBYYX662,4vt7XxzR2UuAMqNW34EMxzABBiYVUNNWiHaW8TU15S6Q,,712,70.797725235,0.0,0.0,10,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,410.0,0,Ogden,United States,AS18450,"WebNX, Inc.",0.0,141.98.216.131,0.0,0.0,812,0.0,0.0,,0.0,,
2bSKmh5SvTTvDP5SDr3UxYossfrmk7vJA9q9KGayf9vt,2ZefhHWMYfgPC2SEngN7GuHrbRatD2kAVkurSoBCJJgw,,713,443.45770047200006,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,479.0,0,Englewood Cliffs,United States,AS19318,"Host Department Nj, LLC",0.0,205.209.102.194,0.0,0.0,812,0.0,0.0,,0.0,,
2Ce1dmtdnvgDwD1MiZjP9wwGup6j8H7uXGuGMa9uZo5v,GTeoHau1SpLhoiDGJdQpGd7AS3gyaFLgGVG2EHQRHoWp,qwertys318,714,12.424337264,0.0,0.0,5,False,0.0,2.1.20,True,0.0,0.0,0.0,0.0,0.0,False,108.0,0,Frankfurt,Germany,AS16276,OVH GmbH,0.0,57.129.36.139,0.0,0.0,812,0.0,0.0,,0.0,,
2czjop4YDooUmQP1eY5AYABwdxnZUb4vMrAFCcctZyGj,5Yxyj7rnGmZHuTKsT4heEpiDUopkrmJrvMXyuwokE4eA,,715,1.0028902640000001,0.0,0.0,10,False,0.0,1.13.6,True,0.0,0.0,0.0,0.0,0.0,False,401.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2D2v7sMqDuq2ekZnFhaQm4k2ErWHemZQuYf5qaVTPFmg,7rFAeD5UT4fy8cQCnY8Y5F8GW1Wgw345Nxb7diXu5cjG,maximka,716,8231.377945092001,0.0,0.0005,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,401.0,0,Salt Lake City,United States,AS18450,"Webnx, Inc.",0.0,216.158.91.18,0.0,0.0,938,0.0,0.0,,0.0,,
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,5RCD4pZcKH3NHN4XHxvsnVAawSaConLgsZbreSN5dXpZ,NeNa 🌻,717,82764.745663982,0.02,0.0051,100,True,10000.0,3.1.11,False,0.0,0.0,99.32,99.99,0.0,False,24.0,932,Cambridge,Canada,AS16276,OVH Infrastructures Canada INC,6.47,72.251.3.65,0.0,0.0,956,0.0,0.0,0.0,0.0,,
2E2JPuFhjkQvEJEeNGqVSwGLJa5GoFqabQTutGjg1bzw,Ck2rHWiP22YzrMgwVSe9ngyRW81JXLRot2CUo1Bf5RFh,Solstice,718,2639.0824791550003,0.0,0.0002,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,590.0,0,Draper,United States,AS26042,Cogent Communications,0.0,64.130.53.210,0.0,0.0,923,0.0,0.0,,0.0,Contributing to the Solana ecosystem with low commission and high uptime. Reach out on X with any questions.,https://solanasolstice.xyz
2EqJXwoMuMhfbeoZsCFFhUnP5vBEtND3ykJeHU5sTPCo,8GN7k7hoSXtuZ9iGwNcQbEDHBiyf8AhFKCSAi2me1pTe,GreenStake,719,2.369717516,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,393.0,0,Amsterdam,Netherlands,AS206264,Amarutu Technology LTD,0.0,2.57.214.86,0.0,0.0,812,0.0,0.0,,0.0,Trusted validator,
2Eteo6MPtsccMiZzisqB8hTsLukSt3573JkhA9Lz329x,3mBVQwLs32Rk11uhDYHj5vTqLd4wGdfAAtRquYf4Yz7v,,720,1.0077171200000001,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,516.0,0,,,,,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2EutAcbv7T8it6PfPQ7HbK2KFMnMC6anwkX6C3RifE5M,3JFt7NBHuz7bR1wbWVKgGLkZx9QPwnkuW2sx2nREgbbr,Sugar Free 0% 🍹,721,64.797919694,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,465.0,0,Hattersheim am Main,Germany,AS395201,Allnodes Inc.,0.0,64.130.50.254,0.0,0.0,874,0.0,0.0,,0.0,"No Sugar, no fee. Better choise :) +JITO MEV",
2fFev6gBMMzfUzbSdVnnSzNXG9W9iZ9UNZuWpPKJKKjC,7ikNtivRm2EDHQtnheqSnxkbNvRxMgtmthEAG84V8AEf,,722,30.206773635,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,251.0,0,New York,United States,AS396356,Latitude.sh,0.0,64.130.51.42,0.0,0.0,812,0.0,0.0,,0.0,,
2GBLVthcSdvbG4aafTBjmXm4tDYXW5q33gHDuPCWoVHy,GxqWAnLwrwZbRq4uqzgBukToCpquDZSMKpJ7ram4vzb9,SOLANAZONE,723,831.65718657,0.0,0.0001,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,554.0,0,Moscow,Russia,AS198297,ULCM NET1,0.0,185.86.135.73,0.0,0.0,812,0.0,0.0,,0.0,"Experience reliable and profitable staking with SOLANAZONE.com! 24/7 monitoring. 99,99% uptime. APY up to 8%.",https://solanazone.com
2GHyzogujP8R29vzLazkpQaQVhsoxFC2yHmXvhD1HyBi,H9DZHSMsytPrGKjdsqoMJ19RxrXaaFFZMwN7kgquQj84,,724,593.129282707,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,411.0,0,Ogden,United States,AS18450,"Webnx, Inc.",0.0,192.69.220.146,0.0,0.0,812,0.0,0.0,,0.0,,
2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F,,725,2499999.93966544,0.59,0.1539,100,True,10000.0,3.1.13,False,0.0,0.0,99.32,100.0,0.0,False,378.0,578,Koto,Japan,AS20326,TeraSwitch,33.34,63.254.165.79,0.0,1.18,956,0.0,0.0,0.0,0.0,,
2iQBoRswvvtk1VKEDmbVroJ58UreAbZaxieepevpR6Ko,FbEoQ5gZ4kzduUmQsadQonJGYcu4gqodA4LnSEAa9jZn,,726,48147.138734458,0.0,0.003,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,505.0,0,Englewood Cliffs,United States,AS19318,"Host Department NJ, LLC",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2iXZmNQmmgE5ZeTQ1GMhhYGDqDr2BiqdEu3DbGJDo8MA,2ViVhbfV3uJb5xVBBBs4HZaoMK1M2WhHJB1sRDnp8R4o,Pikachu Yield,727,2.489754709,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,365.0,0,Münster,Germany,AS47447,m GmbH,0.0,212.83.42.86,0.0,0.0,871,0.0,0.0,,0.0,"Powered by Jito, designed for max APY. Solana needs validators who spark joy and performance.",https://solpokedex.github.io/pokedex/
2jk42YmVyHSxESi7WEstqYDfUSrAraRtznZBchgdnChC,awPJ5jCmeVGA6kD5mjCdQqvcpdxszMubmwQC5fxdNMb,,728,2.205630696,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,247.0,0,Teterboro,United States,AS19318,"Host Department NJ, LLC",0.0,74.50.95.162,0.0,0.0,812,0.0,0.0,,0.0,,
2KnfYVJiAtxiSPfHYRzTsGGhUAhDTNrJXWn7n6K6giJU,BUTBf3nPUdD8zEKSqZgpHzYqpzPc74ueXaGMBkVAe19U,1Block,729,22751.766895626002,0.0,0.0014,10,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,188.0,0,Ogden,United States,AS18450,"WebNX, Inc.",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb,8wTSPukwTAzNzEYyUdc8UiKkTg1hNtZ1xLum7o1Ne6wr,,730,2005488.249610397,0.47,0.1235,100,True,10000.0,3.1.11,False,0.0,0.0,99.33,100.0,0.0,False,700.0,256,Chicago,United States,AS204770,Uab Nacionalinis Telekomunikaciju Tinklas,0.53,64.130.54.138,0.71,0.99,956,0.0,0.0,0.0,0.0,,
2mbzUYjdX38DNZpX2JTbRDXPgcd4Fssu6hJMRuzs3EVQ,79Y41FEgpPZMwPQG6Cx8QsnDJ8u6iPYXohff57UVASH9,First Female Validator,731,25.899132833000003,0.0,0.0,10,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,526.0,0,Miami,United States,AS20473,"Vultr Holdings, LLC",0.0,140.82.28.54,0.0,0.0,812,0.0,0.0,,0.0,First Female Validator is here for you. Stake your SOL and be confident with my service!,https://femalevalidator.io/
2mimK1Dr2PPRnT1Vkw1ozFj5rNDxHxswZhUhmef4tq8e,5zDuZ9QYyREv5yWJpKJ9x96R5HPEmBMMcMV8VhP1zmUb,,732,512.937752111,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,600.0,0,Spånga,Sweden,AS20473,Vultr,0.0,70.34.211.198,0.0,0.0,812,0.0,0.0,,0.0,,
2mneBAQPeaABi9WBw7NPHBS3iE61xCA47kjL9z7jceyj,DDuDw73JqCsqAWBLb8Ff5viJ3rnDumjxNd3vRY9YpNVf,Kusy,733,2781.3529747780003,0.0,0.0002,10,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,505.0,0,Strasbourg,France,AS16276,OVH SAS,0.0,51.178.134.27,0.0,0.0,812,0.0,0.0,,0.0,42,
2mNndJf6oLxnaFWwUw6spVGBfUFhDPA1cijtJphH5eCV,DynfNGjbhYzPjXidyQgUqC4BZwQj8bcCbVbEqXsTkd3X,Paulaha,734,1831.1013908730001,0.0,0.0001,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,406.0,0,Santa Clara,United States,AS14576,Hosting Solution Ltd.,0.0,162.248.226.7,0.0,0.0,812,0.0,0.0,,0.0,,
2npYpAQcNWcZo85eB43DnSMyeeVCiks7g65YaWVKp8TX,4GWXbzZFntDor4S25siX1tSWFv7Q6hHsHcKGzHQJK7QB,Google Cloud Web3,735,4959.997717127,0.0,0.0003,100,False,0.0,3.0.14,True,0.0,0.0,0.0,0.0,0.0,False,397.0,0,Council Bluffs,United States,AS396982,Google LLC,0.0,136.113.131.27,0.0,0.0,934,0.0,0.0,,0.0,"Build and scale faster with simple, secure tools and infrastructure for Web3.",http://googl3cloud.com/
2nyCHLrtEMdQWAoC6k7xcJQg4Z1GjSL7WFL6orGvVif3,GRwN4roN4FyKTPtHP8dTaJgQXaGWwLYWZGHDqYMTMMNv,,736,1532.1382562850001,0.0,0.0001,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,237.0,0,Teterboro,United States,AS19318,"Interserver, INC",0.0,104.37.189.134,0.0,0.0,812,0.0,0.0,,0.0,,
2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b,,737,280745.68912498804,0.07,0.0173,100,True,10000.0,3.1.13,False,0.0,0.0,99.5,100.0,0.0,False,375.0,581,Amsterdam,Netherlands,AS20326,TeraSwitch,33.86,63.254.166.74,6.64,19.64,956,0.0,0.0,0.0,0.0,,
2PawEGWYNpMF6a9daRSVbUgWZw3PkLeY5VR31sKu5MYx,Aq9DBA3EtBRU19Vk1NKBCEReRaZNv9eSR2VexgbZteu3,gsnode,738,2.421797993,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,305.0,0,Moscow,Russia,AS28917,Colocation Services,0.0,80.77.175.85,0.0,0.0,812,0.0,0.0,,0.0,Make your SOL work. Trustworthy validator who cares about your money.,
2qHKtgFjgjpVAbVoav1TPeNiGNknnc2KJy6sVQ7V6vF8,3LAgxxZPwSQvCeZ2kWBBAZx9ioVs3jEE4b8DAaNzx172,,739,2.221579676,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,243.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,208.73.202.158,0.0,0.0,812,0.0,0.0,,0.0,,
2qprVNLV2BP3yApsiFgXoArtsX2oqX3hi7XsKo1vSDVP,6BbTNwyvqyuS52eg3q5JGQprCVui8yysKUA6KQheEEPE,,740,209.090668816,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,171.0,0,Amsterdam,Netherlands,AS20326,TeraSwitch Networks Inc.,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2RwFJJkhr4tCTuQnZN1CFpAtn5s9pTzakagvu326W1FT,HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo,,741,28101.959178417,0.0,0.0017,0,False,0.0,unknown,True,100.0,0.0,0.0,0.0,0.0,False,170.0,0,Chelyabinsk,Russia,AS41661,JSC Er telecom Holding Chelyabinsk Branch,0.0,199.247.31.1,0.0,0.0,812,0.0,0.0,,0.0,,
2swwdmPFEPFUJ38nJbJJBA9kKooJzaeUZBJ9o1mYHepc,GRWCUtxwiSLtLGERyNyZymr77NJdko2HdDHxpVcJz6E9,sobolk_n,742,105.637004544,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,403.0,0,London,United Kingdom,AS396356,Latitude.sh,0.0,109.94.97.37,0.0,0.0,812,0.0,0.0,,0.0,Cheerful crypto mutant from Tartaria =),https://t.me/sobolk_n
2tKR4mX7LzhjfdNsR6HfBaDDh2RM3wdpUrJqUU42aJTc,J4oLW1wjuALZhiDUQeZF4fo9ZMwTCmup6YyjxAxwsjbH,sergiovanni,743,108.07795727300001,0.0,0.0,5,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,406.0,0,Salt Lake City,United States,AS18450,"Webnx, Inc.",0.0,64.130.53.58,0.0,0.0,812,0.0,0.0,,0.0,,
2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg,6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn,,744,3353.5806804530002,0.0,0.0002,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,82.0,0,Amsterdam,Netherlands,AS59642,net 1 1 1 0,0.0,63.254.166.74,0.0,0.0,933,0.0,0.0,,0.0,,
2ufnDYz755WuHqGCczry1ACTNUVZdn2cm43bCyyPSZtH,59uncaiGG7RMfH6yMc6tLR69d61aT5yEcJq6ccq5Xbbu,ZAN,745,19000.999717320003,0.0,0.0012,100,True,800.0,3.1.13,False,0.0,0.0,99.5,100.0,0.0,False,714.0,242,Singapore,Singapore,AS216444,Dedicated Servers,0.13,5.199.165.44,0.0,3.23,956,0.0,0.0,0.1,0.1,,https://zan.top/
2v33XxkpvtCvewnfnejWbqENa5wZA1kojMcr6jXTZjuh,57gGMmhTCxHtLevWHzDdrme3e4SC4UCXEq9oyfR4hDjE,4Alpha,746,2.370524209,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,351.0,0,Chicago,United States,AS204770,CHERRYSERVERS INFRA,0.0,185.8.106.212,0.0,0.0,812,0.0,0.0,,0.0,Professional Staking. Solana to the world,
2v81fFwWjjsmXjDhJNkhrrZLSpUsmCwTZMjYSCw8F7rp,4Wg16zLGxqiLSvigJhtihGefH9ic3P9vKvEotxKu72ua,Operationrange Validator,747,1.007639046,0.0,0.0,0,False,0.0,2.3.6,True,0.0,0.0,0.0,0.0,0.0,False,820.0,0,Nuremberg,Germany,AS56418,Operationrange LTD,0.0,91.208.6.66,0.0,0.0,848,0.0,0.0,,0.0,,https://operationrange.com
2VA3q6DbiLjbrLgnkiZ2fdyuRyVBkYRgqBDwA6qYiSDD,g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf,akexkuz,748,1260.727116704,0.0,0.0001,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,181.0,0,Vienna,Austria,AS47692,Hitbox Vie,0.0,146.255.58.242,0.0,0.0,858,0.0,0.0,,0.0,Greetings to all my old and new friends,https://keybase.io/akexkuz
2VirFMbFRzzP7os8pmjizLW7UCavidya2atc3Ey6M9ch,FZBb3WetzoUbGM2AN58bMEMUgWDGNwLerfqykpubsGqB,,749,0.99771732,0.0,0.0,100,False,0.0,2.1.13,True,0.0,0.0,0.0,0.0,0.0,False,747.0,0,Falkenstein,Germany,AS24940,Hetzner Online GmbH,0.0,162.55.232.163,0.0,0.0,812,0.0,0.0,,0.0,,
2vo82HJubX8Yx2VoCpZupfdtu9miYCrh8A1P3YJXRP25,4rxFGSzXiTXuF9GveXbMr4fJAPPnQVjHmpEZbWV8jz9m,,750,122.361437713,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,109.0,0,Warsaw,Poland,AS201814,MEVSPACE sp. z o.o.,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2Vp7EBQTktkEC76gjQMQN8pmafx9TC2w9FCE3W6AxCvd,Bq7sjcXkTvMfRYdYNni8yRa8LU6wdcCN1QHfvmsUkW8G,,751,49021.599086113005,0.0,0.003,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,484.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2W6xiPdZM1wsYw42mcZJotgsj7DV5nHQvD2ZMt9m9Gip,BHvCQekMTh2uAEJr2mrZUp7iXUTep3fghkmzkMJA2CPA,,752,0.002001591,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,519.0,0,Secaucus,United States,AS19318,"Interserver, Inc",0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2w98ie44eGKo8kdYshbs1Uv6rm7btQP7h8RxmowEsvLF,Do66Pz3BAtVeTVLUEn3QhBKA7VYMUYvfqYsh8157SMbd,TrippyHippy,753,526.276154046,0.0,0.0,100,False,0.0,3.0.8,True,0.0,0.0,0.0,0.0,0.0,False,758.0,0,Amsterdam,Netherlands,AS20326,TeraSwitch,0.0,64.130.42.173,0.0,0.0,885,0.0,0.0,,0.0,Lots of fun stuff happens when you stake.,
2WybpNsV2buPeoPeWS3cY3pbgThbLimsn21nBmbSj9Am,B3wrvjHQa11XDdDQvJjUgYjyf4HHPAmnGNmZNc5XEgju,,754,3203.839137383,0.0,0.0002,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,475.0,0,Moscow,Russia,AS35598,Inetcom LLC,0.0,,0.0,0.0,812,0.0,0.0,,0.0,,
2x3pmdwex3s71i8c4VvnHCnYTwXtqPU1LgdX5BLDtN9L,ADmLWUm2eQ3KFijFbqa4bVfiLVmW5iqjStE5b8Wbti1y,Visor,755,21.310501325,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,397.0,0,Frankfurt,Germany,AS29066,Battlestate Games Limited,0.0,84.32.187.131,0.0,0.0,812,0.0,0.0,,0.0,Cyborg,
2xKovmftuWNTwCWGtw2Cc6aZovgMZyKaoKK68n1ZLmww,HuoKCk1cRQ3NZyh6q6SkfTo1prQjqvWP36PzgXpj2koF,Buddha Core,756,2.482626185,0.0,0.0,0,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,204.0,0,Frankfurt,Germany,AS20326,TeraSwitch,0.0,64.130.32.181,0.0,0.0,861,0.0,0.0,,0.0,Systems that work. Minds that rest. Because real control feels like calm.,http://buddhacore.net/
2YDc1ECRAKf8vNo6vGjpL4tp5LD3rZtJXgH64nXPfiua,FhBAYPKiJbo9ZxmKhTxtuKtL7hLzSRsb7R4mkRn2W3kQ,,757,2.219045497,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,448.0,0,Secaucus,United States,AS19318,"Interserver, INC",0.0,173.214.165.194,0.0,0.0,812,0.0,0.0,,0.0,,
2zL8VtonfKdGxj15qwF1vi8xHPcrC89WWNDccq2tFMP9,GRmgXGYfKd1oPzMnzNTYG3GwvyCZKi79LyyF3ANVre3g,,758,634.20931161,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,402.0,0,Washington,United States,AS18450,"Webnx, Inc.",0.0,216.158.90.50,0.0,0.0,812,0.0,0.0,,0.0,,
2ZS2DGFRDD7WWSzqkaPoqURVknoMdFVFWDdBRKNZuqct,F1uC4BM1KbAHfpcJALXcZNvuxqbrYkC3Mt5ka8tcf5Hj,PenguinSOL,759,12.172911896,0.0,0.0,100,False,0.0,unknown,True,0.0,0.0,0.0,0.0,0.0,False,568.0,0,Šiauliai,Republic of Lithuania,AS16125,VPS IPs,0.0,5.199.172.197,0.0,0.0,812,0.0,0.0,,0.0,,
